schid,schname,keyword,keynum,monthorweek,index
17,yuba college,yuba,4,2013-12-01 - 2013-12-07,77
17,yuba college,yuba,4,2013-12-08 - 2013-12-14,71
17,yuba college,yuba,4,2013-12-15 - 2013-12-21,72
17,yuba college,yuba,4,2013-12-22 - 2013-12-28,75
17,yuba college,yuba,4,2013-12-29 - 2014-01-04,71
17,yuba college,yuba,4,2014-01-05 - 2014-01-11,71
17,yuba college,yuba,4,2014-01-12 - 2014-01-18,76
17,yuba college,yuba,4,2014-01-19 - 2014-01-25,72
17,yuba college,yuba,4,2014-01-26 - 2014-02-01,74
17,yuba college,yuba,4,2014-02-02 - 2014-02-08,66
17,yuba college,yuba,4,2014-02-09 - 2014-02-15,79
17,yuba college,yuba,4,2014-02-16 - 2014-02-22,77
17,yuba college,yuba,4,2014-02-23 - 2014-03-01,78
17,yuba college,yuba,4,2014-03-02 - 2014-03-08,75
17,yuba college,yuba,4,2014-03-09 - 2014-03-15,78
17,yuba college,yuba,4,2014-03-16 - 2014-03-22,76
17,yuba college,yuba,4,2014-03-23 - 2014-03-29,83
17,yuba college,yuba,4,2014-03-30 - 2014-04-05,78
17,yuba college,yuba,4,2014-04-06 - 2014-04-12,77
17,yuba college,yuba,4,2014-04-13 - 2014-04-19,75
17,yuba college,yuba,4,2014-04-20 - 2014-04-26,81
17,yuba college,yuba,4,2014-04-27 - 2014-05-03,82
17,yuba college,yuba,4,2014-05-04 - 2014-05-10,87
17,yuba college,yuba,4,2014-05-11 - 2014-05-17,82
17,yuba college,yuba,4,2014-05-18 - 2014-05-24,86
17,yuba college,yuba,4,2014-05-25 - 2014-05-31,83
17,yuba college,yuba,4,2014-06-01 - 2014-06-07,90
17,yuba college,yuba,4,2014-06-08 - 2014-06-14,83
17,yuba college,yuba,4,2014-06-15 - 2014-06-21,88
17,yuba college,yuba,4,2014-06-22 - 2014-06-28,85
17,yuba college,yuba,4,2014-06-29 - 2014-07-05,84
17,yuba college,yuba,4,2014-07-06 - 2014-07-12,89
17,yuba college,yuba,4,2014-07-13 - 2014-07-19,83
17,yuba college,yuba,4,2014-07-20 - 2014-07-26,90
17,yuba college,yuba,4,2014-07-27 - 2014-08-02,94
17,yuba college,yuba,4,2014-08-03 - 2014-08-09,91
17,yuba college,yuba,4,2014-08-10 - 2014-08-16,88
17,yuba college,yuba,4,2014-08-17 - 2014-08-23,85
17,yuba college,yuba,4,2014-08-24 - 2014-08-30,84
17,yuba college,yuba,4,2014-08-31 - 2014-09-06,80
17,yuba college,yuba,4,2014-09-07 - 2014-09-13,79
17,yuba college,yuba,4,2014-09-14 - 2014-09-20,83
17,yuba college,yuba,4,2014-09-21 - 2014-09-27,78
17,yuba college,yuba,4,2014-09-28 - 2014-10-04,76
17,yuba college,yuba,4,2014-10-05 - 2014-10-11,74
17,yuba college,yuba,4,2014-10-12 - 2014-10-18,76
17,yuba college,yuba,4,2014-10-19 - 2014-10-25,72
17,yuba college,yuba,4,2014-10-26 - 2014-11-01,76
17,yuba college,yuba,4,2014-11-02 - 2014-11-08,80
17,yuba college,yuba,4,2014-11-09 - 2014-11-15,76
17,yuba college,yuba,4,2014-11-16 - 2014-11-22,75
17,yuba college,yuba,4,2014-11-23 - 2014-11-29,74
17,yuba college,yuba,4,2014-11-30 - 2014-12-06,72
17,yuba college,yuba,4,2014-12-07 - 2014-12-13,72
17,yuba college,yuba,4,2014-12-14 - 2014-12-20,73
17,yuba college,yuba,4,2014-12-21 - 2014-12-27,74
17,yuba college,yuba,4,2014-12-28 - 2015-01-03,75
17,yuba college,yuba,4,2015-01-04 - 2015-01-10,70
17,yuba college,yuba,4,2015-01-11 - 2015-01-17,75
17,yuba college,yuba,4,2015-01-18 - 2015-01-24,72
17,yuba college,yuba,4,2015-01-25 - 2015-01-31,69
17,yuba college,yuba,4,2015-02-01 - 2015-02-07,72
17,yuba college,yuba,4,2015-02-08 - 2015-02-14,76
17,yuba college,yuba,4,2015-02-15 - 2015-02-21,74
17,yuba college,yuba,4,2015-02-22 - 2015-02-28,74
17,yuba college,yuba,4,2015-03-01 - 2015-03-07,69
17,yuba college,yuba,4,2015-03-08 - 2015-03-14,72
17,yuba college,yuba,4,2015-03-15 - 2015-03-21,75
17,yuba college,yuba,4,2015-03-22 - 2015-03-28,75
17,yuba college,yuba,4,2015-03-29 - 2015-04-04,78
17,yuba college,yuba,4,2015-04-05 - 2015-04-11,81
17,yuba college,yuba,4,2015-04-12 - 2015-04-18,78
17,yuba college,yuba,4,2015-04-19 - 2015-04-25,80
17,yuba college,yuba,4,2015-04-26 - 2015-05-02,79
17,yuba college,yuba,4,2015-05-03 - 2015-05-09,78
17,yuba college,yuba,4,2015-05-10 - 2015-05-16,76
17,yuba college,yuba,4,2015-05-17 - 2015-05-23,79
17,yuba college,yuba,4,2015-05-24 - 2015-05-30,77
17,yuba college,yuba,4,2015-05-31 - 2015-06-06,79
17,yuba college,yuba,4,2015-06-07 - 2015-06-13,81
17,yuba college,yuba,4,2015-06-14 - 2015-06-20,87
17,yuba college,yuba,4,2015-06-21 - 2015-06-27,82
17,yuba college,yuba,4,2015-06-28 - 2015-07-04,93
17,yuba college,yuba,4,2015-07-05 - 2015-07-11,87
17,yuba college,yuba,4,2015-07-12 - 2015-07-18,83
17,yuba college,yuba,4,2015-07-19 - 2015-07-25,83
17,yuba college,yuba,4,2015-07-26 - 2015-08-01,88
17,yuba college,yuba,4,2015-08-02 - 2015-08-08,89
17,yuba college,yuba,4,2015-08-09 - 2015-08-15,88
17,yuba college,yuba,4,2015-08-16 - 2015-08-22,90
17,yuba college,yuba,4,2015-08-23 - 2015-08-29,83
17,yuba college,yuba,4,2015-08-30 - 2015-09-05,86
17,yuba college,yuba,4,2015-09-06 - 2015-09-12,81
17,yuba college,yuba,4,2015-09-13 - 2015-09-19,75
17,yuba college,yuba,4,2015-09-20 - 2015-09-26,76
17,yuba college,yuba,4,2015-09-27 - 2015-10-03,76
17,yuba college,yuba,4,2015-10-04 - 2015-10-10,74
17,yuba college,yuba,4,2015-10-11 - 2015-10-17,72
17,yuba college,yuba,4,2015-10-18 - 2015-10-24,70
17,yuba college,yuba,4,2015-10-25 - 2015-10-31,77
17,yuba college,yuba,4,2015-11-01 - 2015-11-07,80
17,yuba college,yuba,4,2015-11-08 - 2015-11-14,70
17,yuba college,yuba,4,2015-11-15 - 2015-11-21,67
17,yuba college,yuba,4,2015-11-22 - 2015-11-28,66
17,yuba college,yuba,4,2015-11-29 - 2015-12-05,65
17,yuba college,yuba,4,2015-12-06 - 2015-12-12,67
17,yuba college,yuba,4,2015-12-13 - 2015-12-19,70
17,yuba college,yuba,4,2015-12-20 - 2015-12-26,76
17,yuba college,yuba,4,2015-12-27 - 2016-01-02,71
17,yuba college,yuba,4,2016-01-03 - 2016-01-09,74
17,yuba college,yuba,4,2016-01-10 - 2016-01-16,69
17,yuba college,yuba,4,2016-01-17 - 2016-01-23,76
17,yuba college,yuba,4,2016-01-24 - 2016-01-30,70
17,yuba college,yuba,4,2016-01-31 - 2016-02-06,72
17,yuba college,yuba,4,2016-02-07 - 2016-02-13,69
17,yuba college,yuba,4,2016-02-14 - 2016-02-20,74
17,yuba college,yuba,4,2016-02-21 - 2016-02-27,71
17,yuba college,yuba,4,2016-02-28 - 2016-03-05,72
17,yuba college,yuba,4,2016-03-06 - 2016-03-12,76
17,yuba college,yuba,4,2016-03-13 - 2016-03-19,74
17,yuba college,yuba,4,2016-03-20 - 2016-03-26,77
18,yuba college,yccd,5,2013-03-31 - 2013-04-06,35
18,yuba college,yccd,5,2013-04-07 - 2013-04-13,45
18,yuba college,yccd,5,2013-04-14 - 2013-04-20,43
18,yuba college,yccd,5,2013-04-21 - 2013-04-27,62
18,yuba college,yccd,5,2013-04-28 - 2013-05-04,55
18,yuba college,yccd,5,2013-05-05 - 2013-05-11,50
18,yuba college,yccd,5,2013-05-12 - 2013-05-18,53
18,yuba college,yccd,5,2013-05-19 - 2013-05-25,51
18,yuba college,yccd,5,2013-05-26 - 2013-06-01,26
18,yuba college,yccd,5,2013-06-02 - 2013-06-08,26
18,yuba college,yccd,5,2013-06-09 - 2013-06-15,41
18,yuba college,yccd,5,2013-06-16 - 2013-06-22,36
18,yuba college,yccd,5,2013-06-23 - 2013-06-29,26
18,yuba college,yccd,5,2013-06-30 - 2013-07-06,19
18,yuba college,yccd,5,2013-07-07 - 2013-07-13,32
18,yuba college,yccd,5,2013-07-14 - 2013-07-20,34
18,yuba college,yccd,5,2013-07-21 - 2013-07-27,29
18,yuba college,yccd,5,2013-07-28 - 2013-08-03,40
18,yuba college,yccd,5,2013-08-04 - 2013-08-10,42
18,yuba college,yccd,5,2013-08-11 - 2013-08-17,74
18,yuba college,yccd,5,2013-08-18 - 2013-08-24,75
18,yuba college,yccd,5,2013-08-25 - 2013-08-31,72
18,yuba college,yccd,5,2013-09-01 - 2013-09-07,72
18,yuba college,yccd,5,2013-09-08 - 2013-09-14,65
18,yuba college,yccd,5,2013-09-15 - 2013-09-21,69
18,yuba college,yccd,5,2013-09-22 - 2013-09-28,65
18,yuba college,yccd,5,2013-09-29 - 2013-10-05,53
18,yuba college,yccd,5,2013-10-06 - 2013-10-12,52
18,yuba college,yccd,5,2013-10-13 - 2013-10-19,62
18,yuba college,yccd,5,2013-10-20 - 2013-10-26,58
18,yuba college,yccd,5,2013-10-27 - 2013-11-02,49
18,yuba college,yccd,5,2013-11-03 - 2013-11-09,44
18,yuba college,yccd,5,2013-11-10 - 2013-11-16,44
18,yuba college,yccd,5,2013-11-17 - 2013-11-23,53
18,yuba college,yccd,5,2013-11-24 - 2013-11-30,40
18,yuba college,yccd,5,2013-12-01 - 2013-12-07,64
18,yuba college,yccd,5,2013-12-08 - 2013-12-14,58
18,yuba college,yccd,5,2013-12-15 - 2013-12-21,27
18,yuba college,yccd,5,2013-12-22 - 2013-12-28,19
18,yuba college,yccd,5,2013-12-29 - 2014-01-04,18
18,yuba college,yccd,5,2014-01-05 - 2014-01-11,56
18,yuba college,yccd,5,2014-01-12 - 2014-01-18,97
18,yuba college,yccd,5,2014-01-19 - 2014-01-25,67
18,yuba college,yccd,5,2014-01-26 - 2014-02-01,66
18,yuba college,yccd,5,2014-02-02 - 2014-02-08,55
18,yuba college,yccd,5,2014-02-09 - 2014-02-15,57
18,yuba college,yccd,5,2014-02-16 - 2014-02-22,44
18,yuba college,yccd,5,2014-02-23 - 2014-03-01,55
18,yuba college,yccd,5,2014-03-02 - 2014-03-08,60
18,yuba college,yccd,5,2014-03-09 - 2014-03-15,52
18,yuba college,yccd,5,2014-03-16 - 2014-03-22,65
18,yuba college,yccd,5,2014-03-23 - 2014-03-29,55
18,yuba college,yccd,5,2014-03-30 - 2014-04-05,43
18,yuba college,yccd,5,2014-04-06 - 2014-04-12,46
18,yuba college,yccd,5,2014-04-13 - 2014-04-19,69
18,yuba college,yccd,5,2014-04-20 - 2014-04-26,62
18,yuba college,yccd,5,2014-04-27 - 2014-05-03,75
18,yuba college,yccd,5,2014-05-04 - 2014-05-10,59
18,yuba college,yccd,5,2014-05-11 - 2014-05-17,66
18,yuba college,yccd,5,2014-05-18 - 2014-05-24,64
18,yuba college,yccd,5,2014-05-25 - 2014-05-31,43
18,yuba college,yccd,5,2014-06-01 - 2014-06-07,41
18,yuba college,yccd,5,2014-06-08 - 2014-06-14,29
18,yuba college,yccd,5,2014-06-15 - 2014-06-21,45
18,yuba college,yccd,5,2014-06-22 - 2014-06-28,45
18,yuba college,yccd,5,2014-06-29 - 2014-07-05,37
18,yuba college,yccd,5,2014-07-06 - 2014-07-12,37
18,yuba college,yccd,5,2014-07-13 - 2014-07-19,33
18,yuba college,yccd,5,2014-07-20 - 2014-07-26,33
18,yuba college,yccd,5,2014-07-27 - 2014-08-02,31
18,yuba college,yccd,5,2014-08-03 - 2014-08-09,51
18,yuba college,yccd,5,2014-08-10 - 2014-08-16,69
18,yuba college,yccd,5,2014-08-17 - 2014-08-23,80
18,yuba college,yccd,5,2014-08-24 - 2014-08-30,61
18,yuba college,yccd,5,2014-08-31 - 2014-09-06,63
18,yuba college,yccd,5,2014-09-07 - 2014-09-13,67
18,yuba college,yccd,5,2014-09-14 - 2014-09-20,49
18,yuba college,yccd,5,2014-09-21 - 2014-09-27,60
18,yuba college,yccd,5,2014-09-28 - 2014-10-04,52
18,yuba college,yccd,5,2014-10-05 - 2014-10-11,64
18,yuba college,yccd,5,2014-10-12 - 2014-10-18,59
18,yuba college,yccd,5,2014-10-19 - 2014-10-25,59
18,yuba college,yccd,5,2014-10-26 - 2014-11-01,65
18,yuba college,yccd,5,2014-11-02 - 2014-11-08,55
18,yuba college,yccd,5,2014-11-09 - 2014-11-15,51
18,yuba college,yccd,5,2014-11-16 - 2014-11-22,66
18,yuba college,yccd,5,2014-11-23 - 2014-11-29,42
18,yuba college,yccd,5,2014-11-30 - 2014-12-06,62
18,yuba college,yccd,5,2014-12-07 - 2014-12-13,49
18,yuba college,yccd,5,2014-12-14 - 2014-12-20,32
18,yuba college,yccd,5,2014-12-21 - 2014-12-27,18
18,yuba college,yccd,5,2014-12-28 - 2015-01-03,23
18,yuba college,yccd,5,2015-01-04 - 2015-01-10,51
18,yuba college,yccd,5,2015-01-11 - 2015-01-17,90
18,yuba college,yccd,5,2015-01-18 - 2015-01-24,51
18,yuba college,yccd,5,2015-01-25 - 2015-01-31,66
18,yuba college,yccd,5,2015-02-01 - 2015-02-07,55
18,yuba college,yccd,5,2015-02-08 - 2015-02-14,55
18,yuba college,yccd,5,2015-02-15 - 2015-02-21,38
18,yuba college,yccd,5,2015-02-22 - 2015-02-28,54
18,yuba college,yccd,5,2015-03-01 - 2015-03-07,54
18,yuba college,yccd,5,2015-03-08 - 2015-03-14,44
18,yuba college,yccd,5,2015-03-15 - 2015-03-21,47
18,yuba college,yccd,5,2015-03-22 - 2015-03-28,45
18,yuba college,yccd,5,2015-03-29 - 2015-04-04,46
18,yuba college,yccd,5,2015-04-05 - 2015-04-11,55
18,yuba college,yccd,5,2015-04-12 - 2015-04-18,54
18,yuba college,yccd,5,2015-04-19 - 2015-04-25,58
18,yuba college,yccd,5,2015-04-26 - 2015-05-02,63
18,yuba college,yccd,5,2015-05-03 - 2015-05-09,58
18,yuba college,yccd,5,2015-05-10 - 2015-05-16,52
18,yuba college,yccd,5,2015-05-17 - 2015-05-23,58
18,yuba college,yccd,5,2015-05-24 - 2015-05-30,37
18,yuba college,yccd,5,2015-05-31 - 2015-06-06,25
18,yuba college,yccd,5,2015-06-07 - 2015-06-13,59
18,yuba college,yccd,5,2015-06-14 - 2015-06-20,39
18,yuba college,yccd,5,2015-06-21 - 2015-06-27,30
18,yuba college,yccd,5,2015-06-28 - 2015-07-04,39
18,yuba college,yccd,5,2015-07-05 - 2015-07-11,30
18,yuba college,yccd,5,2015-07-12 - 2015-07-18,32
18,yuba college,yccd,5,2015-07-19 - 2015-07-25,30
18,yuba college,yccd,5,2015-07-26 - 2015-08-01,35
18,yuba college,yccd,5,2015-08-02 - 2015-08-08,31
18,yuba college,yccd,5,2015-08-09 - 2015-08-15,46
18,yuba college,yccd,5,2015-08-16 - 2015-08-22,100
18,yuba college,yccd,5,2015-08-23 - 2015-08-29,82
18,yuba college,yccd,5,2015-08-30 - 2015-09-05,78
18,yuba college,yccd,5,2015-09-06 - 2015-09-12,65
18,yuba college,yccd,5,2015-09-13 - 2015-09-19,54
18,yuba college,yccd,5,2015-09-20 - 2015-09-26,44
18,yuba college,yccd,5,2015-09-27 - 2015-10-03,54
18,yuba college,yccd,5,2015-10-04 - 2015-10-10,60
18,yuba college,yccd,5,2015-10-11 - 2015-10-17,68
18,yuba college,yccd,5,2015-10-18 - 2015-10-24,56
18,yuba college,yccd,5,2015-10-25 - 2015-10-31,56
18,yuba college,yccd,5,2015-11-01 - 2015-11-07,45
18,yuba college,yccd,5,2015-11-08 - 2015-11-14,46
18,yuba college,yccd,5,2015-11-15 - 2015-11-21,74
18,yuba college,yccd,5,2015-11-22 - 2015-11-28,43
18,yuba college,yccd,5,2015-11-29 - 2015-12-05,65
18,yuba college,yccd,5,2015-12-06 - 2015-12-12,45
18,yuba college,yccd,5,2015-12-13 - 2015-12-19,48
18,yuba college,yccd,5,2015-12-20 - 2015-12-26,39
18,yuba college,yccd,5,2015-12-27 - 2016-01-02,27
18,yuba college,yccd,5,2016-01-03 - 2016-01-09,24
18,yuba college,yccd,5,2016-01-10 - 2016-01-16,39
18,yuba college,yccd,5,2016-01-17 - 2016-01-23,90
18,yuba college,yccd,5,2016-01-24 - 2016-01-30,62
18,yuba college,yccd,5,2016-01-31 - 2016-02-06,68
18,yuba college,yccd,5,2016-02-07 - 2016-02-13,51
18,yuba college,yccd,5,2016-02-14 - 2016-02-20,51
18,yuba college,yccd,5,2016-02-21 - 2016-02-27,61
18,yuba college,yccd,5,2016-02-28 - 2016-03-05,59
18,yuba college,yccd,5,2016-03-06 - 2016-03-12,54
18,yuba college,yccd,5,2016-03-13 - 2016-03-19,66
18,yuba college,yccd,5,2016-03-20 - 2016-03-26,81
19,zane state college,zane state college,1,2013-03-31 - 2013-04-06,42
19,zane state college,zane state college,1,2013-04-07 - 2013-04-13,61
19,zane state college,zane state college,1,2013-04-14 - 2013-04-20,51
19,zane state college,zane state college,1,2013-04-21 - 2013-04-27,76
19,zane state college,zane state college,1,2013-04-28 - 2013-05-04,51
19,zane state college,zane state college,1,2013-05-05 - 2013-05-11,56
19,zane state college,zane state college,1,2013-05-12 - 2013-05-18,85
19,zane state college,zane state college,1,2013-05-19 - 2013-05-25,66
19,zane state college,zane state college,1,2013-05-26 - 2013-06-01,73
19,zane state college,zane state college,1,2013-06-02 - 2013-06-08,49
19,zane state college,zane state college,1,2013-06-09 - 2013-06-15,32
19,zane state college,zane state college,1,2013-06-16 - 2013-06-22,68
19,zane state college,zane state college,1,2013-06-23 - 2013-06-29,60
19,zane state college,zane state college,1,2013-06-30 - 2013-07-06,19
19,zane state college,zane state college,1,2013-07-07 - 2013-07-13,82
19,zane state college,zane state college,1,2013-07-14 - 2013-07-20,46
19,zane state college,zane state college,1,2013-07-21 - 2013-07-27,70
19,zane state college,zane state college,1,2013-07-28 - 2013-08-03,49
19,zane state college,zane state college,1,2013-08-04 - 2013-08-10,71
19,zane state college,zane state college,1,2013-08-11 - 2013-08-17,64
19,zane state college,zane state college,1,2013-08-18 - 2013-08-24,94
19,zane state college,zane state college,1,2013-08-25 - 2013-08-31,52
19,zane state college,zane state college,1,2013-09-01 - 2013-09-07,66
19,zane state college,zane state college,1,2013-09-08 - 2013-09-14,80
19,zane state college,zane state college,1,2013-09-15 - 2013-09-21,43
19,zane state college,zane state college,1,2013-09-22 - 2013-09-28,82
19,zane state college,zane state college,1,2013-09-29 - 2013-10-05,67
19,zane state college,zane state college,1,2013-10-06 - 2013-10-12,58
19,zane state college,zane state college,1,2013-10-13 - 2013-10-19,65
19,zane state college,zane state college,1,2013-10-20 - 2013-10-26,61
19,zane state college,zane state college,1,2013-10-27 - 2013-11-02,47
19,zane state college,zane state college,1,2013-11-03 - 2013-11-09,63
19,zane state college,zane state college,1,2013-11-10 - 2013-11-16,63
19,zane state college,zane state college,1,2013-11-17 - 2013-11-23,42
19,zane state college,zane state college,1,2013-11-24 - 2013-11-30,24
19,zane state college,zane state college,1,2013-12-01 - 2013-12-07,57
19,zane state college,zane state college,1,2013-12-08 - 2013-12-14,62
19,zane state college,zane state college,1,2013-12-15 - 2013-12-21,64
19,zane state college,zane state college,1,2013-12-22 - 2013-12-28,41
19,zane state college,zane state college,1,2013-12-29 - 2014-01-04,46
19,zane state college,zane state college,1,2014-01-05 - 2014-01-11,71
19,zane state college,zane state college,1,2014-01-12 - 2014-01-18,55
19,zane state college,zane state college,1,2014-01-19 - 2014-01-25,51
19,zane state college,zane state college,1,2014-01-26 - 2014-02-01,70
19,zane state college,zane state college,1,2014-02-02 - 2014-02-08,47
19,zane state college,zane state college,1,2014-02-09 - 2014-02-15,66
19,zane state college,zane state college,1,2014-02-16 - 2014-02-22,55
19,zane state college,zane state college,1,2014-02-23 - 2014-03-01,35
19,zane state college,zane state college,1,2014-03-02 - 2014-03-08,51
19,zane state college,zane state college,1,2014-03-09 - 2014-03-15,45
19,zane state college,zane state college,1,2014-03-16 - 2014-03-22,42
19,zane state college,zane state college,1,2014-03-23 - 2014-03-29,67
19,zane state college,zane state college,1,2014-03-30 - 2014-04-05,41
19,zane state college,zane state college,1,2014-04-06 - 2014-04-12,36
19,zane state college,zane state college,1,2014-04-13 - 2014-04-19,52
19,zane state college,zane state college,1,2014-04-20 - 2014-04-26,66
19,zane state college,zane state college,1,2014-04-27 - 2014-05-03,42
19,zane state college,zane state college,1,2014-05-04 - 2014-05-10,80
19,zane state college,zane state college,1,2014-05-11 - 2014-05-17,43
19,zane state college,zane state college,1,2014-05-18 - 2014-05-24,61
19,zane state college,zane state college,1,2014-05-25 - 2014-05-31,55
19,zane state college,zane state college,1,2014-06-01 - 2014-06-07,53
19,zane state college,zane state college,1,2014-06-08 - 2014-06-14,53
19,zane state college,zane state college,1,2014-06-15 - 2014-06-21,39
19,zane state college,zane state college,1,2014-06-22 - 2014-06-28,54
19,zane state college,zane state college,1,2014-06-29 - 2014-07-05,33
19,zane state college,zane state college,1,2014-07-06 - 2014-07-12,23
19,zane state college,zane state college,1,2014-07-13 - 2014-07-19,38
19,zane state college,zane state college,1,2014-07-20 - 2014-07-26,57
19,zane state college,zane state college,1,2014-07-27 - 2014-08-02,72
19,zane state college,zane state college,1,2014-08-03 - 2014-08-09,69
19,zane state college,zane state college,1,2014-08-10 - 2014-08-16,89
19,zane state college,zane state college,1,2014-08-17 - 2014-08-23,100
19,zane state college,zane state college,1,2014-08-24 - 2014-08-30,48
19,zane state college,zane state college,1,2014-08-31 - 2014-09-06,33
19,zane state college,zane state college,1,2014-09-07 - 2014-09-13,28
19,zane state college,zane state college,1,2014-09-14 - 2014-09-20,50
19,zane state college,zane state college,1,2014-09-21 - 2014-09-27,39
19,zane state college,zane state college,1,2014-09-28 - 2014-10-04,35
19,zane state college,zane state college,1,2014-10-05 - 2014-10-11,50
19,zane state college,zane state college,1,2014-10-12 - 2014-10-18,21
19,zane state college,zane state college,1,2014-10-19 - 2014-10-25,46
19,zane state college,zane state college,1,2014-10-26 - 2014-11-01,81
19,zane state college,zane state college,1,2014-11-02 - 2014-11-08,59
19,zane state college,zane state college,1,2014-11-09 - 2014-11-15,63
19,zane state college,zane state college,1,2014-11-16 - 2014-11-22,60
19,zane state college,zane state college,1,2014-11-23 - 2014-11-29,19
19,zane state college,zane state college,1,2014-11-30 - 2014-12-06,53
19,zane state college,zane state college,1,2014-12-07 - 2014-12-13,69
19,zane state college,zane state college,1,2014-12-14 - 2014-12-20,62
19,zane state college,zane state college,1,2014-12-21 - 2014-12-27,19
19,zane state college,zane state college,1,2014-12-28 - 2015-01-03,12
19,zane state college,zane state college,1,2015-01-04 - 2015-01-10,49
19,zane state college,zane state college,1,2015-01-11 - 2015-01-17,45
19,zane state college,zane state college,1,2015-01-18 - 2015-01-24,56
19,zane state college,zane state college,1,2015-01-25 - 2015-01-31,58
19,zane state college,zane state college,1,2015-02-01 - 2015-02-07,57
19,zane state college,zane state college,1,2015-02-08 - 2015-02-14,50
19,zane state college,zane state college,1,2015-02-15 - 2015-02-21,97
19,zane state college,zane state college,1,2015-02-22 - 2015-02-28,47
19,zane state college,zane state college,1,2015-03-01 - 2015-03-07,23
19,zane state college,zane state college,1,2015-03-08 - 2015-03-14,34
19,zane state college,zane state college,1,2015-03-15 - 2015-03-21,69
19,zane state college,zane state college,1,2015-03-22 - 2015-03-28,73
19,zane state college,zane state college,1,2015-03-29 - 2015-04-04,43
19,zane state college,zane state college,1,2015-04-05 - 2015-04-11,43
19,zane state college,zane state college,1,2015-04-12 - 2015-04-18,52
19,zane state college,zane state college,1,2015-04-19 - 2015-04-25,45
19,zane state college,zane state college,1,2015-04-26 - 2015-05-02,49
19,zane state college,zane state college,1,2015-05-03 - 2015-05-09,43
19,zane state college,zane state college,1,2015-05-10 - 2015-05-16,37
19,zane state college,zane state college,1,2015-05-17 - 2015-05-23,41
19,zane state college,zane state college,1,2015-05-24 - 2015-05-30,35
19,zane state college,zane state college,1,2015-05-31 - 2015-06-06,62
19,zane state college,zane state college,1,2015-06-07 - 2015-06-13,38
19,zane state college,zane state college,1,2015-06-14 - 2015-06-20,42
19,zane state college,zane state college,1,2015-06-21 - 2015-06-27,34
19,zane state college,zane state college,1,2015-06-28 - 2015-07-04,47
19,zane state college,zane state college,1,2015-07-05 - 2015-07-11,72
19,zane state college,zane state college,1,2015-07-12 - 2015-07-18,56
19,zane state college,zane state college,1,2015-07-19 - 2015-07-25,65
19,zane state college,zane state college,1,2015-07-26 - 2015-08-01,64
19,zane state college,zane state college,1,2015-08-02 - 2015-08-08,38
19,zane state college,zane state college,1,2015-08-09 - 2015-08-15,49
19,zane state college,zane state college,1,2015-08-16 - 2015-08-22,48
19,zane state college,zane state college,1,2015-08-23 - 2015-08-29,29
19,zane state college,zane state college,1,2015-08-30 - 2015-09-05,50
19,zane state college,zane state college,1,2015-09-06 - 2015-09-12,60
19,zane state college,zane state college,1,2015-09-13 - 2015-09-19,38
19,zane state college,zane state college,1,2015-09-20 - 2015-09-26,63
19,zane state college,zane state college,1,2015-09-27 - 2015-10-03,55
19,zane state college,zane state college,1,2015-10-04 - 2015-10-10,56
19,zane state college,zane state college,1,2015-10-11 - 2015-10-17,59
19,zane state college,zane state college,1,2015-10-18 - 2015-10-24,64
19,zane state college,zane state college,1,2015-10-25 - 2015-10-31,37
19,zane state college,zane state college,1,2015-11-01 - 2015-11-07,61
19,zane state college,zane state college,1,2015-11-08 - 2015-11-14,44
19,zane state college,zane state college,1,2015-11-15 - 2015-11-21,70
19,zane state college,zane state college,1,2015-11-22 - 2015-11-28,47
19,zane state college,zane state college,1,2015-11-29 - 2015-12-05,42
19,zane state college,zane state college,1,2015-12-06 - 2015-12-12,52
19,zane state college,zane state college,1,2015-12-13 - 2015-12-19,31
19,zane state college,zane state college,1,2015-12-20 - 2015-12-26,12
19,zane state college,zane state college,1,2015-12-27 - 2016-01-02,38
19,zane state college,zane state college,1,2016-01-03 - 2016-01-09,68
19,zane state college,zane state college,1,2016-01-10 - 2016-01-16,59
19,zane state college,zane state college,1,2016-01-17 - 2016-01-23,53
19,zane state college,zane state college,1,2016-01-24 - 2016-01-30,52
19,zane state college,zane state college,1,2016-01-31 - 2016-02-06,47
19,zane state college,zane state college,1,2016-02-07 - 2016-02-13,44
19,zane state college,zane state college,1,2016-02-14 - 2016-02-20,68
19,zane state college,zane state college,1,2016-02-21 - 2016-02-27,28
19,zane state college,zane state college,1,2016-02-28 - 2016-03-05,64
19,zane state college,zane state college,1,2016-03-06 - 2016-03-12,38
19,zane state college,zane state college,1,2016-03-13 - 2016-03-19,54
19,zane state college,zane state college,1,2016-03-20 - 2016-03-26,58
20,zane state college,zanestate.edu,2,2013-03-31 - 2013-04-06,43
20,zane state college,zanestate.edu,2,2013-04-07 - 2013-04-13,64
20,zane state college,zanestate.edu,2,2013-04-14 - 2013-04-20,57
20,zane state college,zanestate.edu,2,2013-04-21 - 2013-04-27,65
20,zane state college,zanestate.edu,2,2013-04-28 - 2013-05-04,43
20,zane state college,zanestate.edu,2,2013-05-05 - 2013-05-11,76
20,zane state college,zanestate.edu,2,2013-05-12 - 2013-05-18,44
20,zane state college,zanestate.edu,2,2013-05-19 - 2013-05-25,22
20,zane state college,zanestate.edu,2,2013-05-26 - 2013-06-01,53
20,zane state college,zanestate.edu,2,2013-06-02 - 2013-06-08,22
20,zane state college,zanestate.edu,2,2013-06-09 - 2013-06-15,33
